id;name;slug;symbol
5465;Alchemy;alchemy;ACOIN
5466;3x Short Bitcoin Cash Token;3x-short-bitcoin-cash-token;BCHBEAR
5467;3x Long Bitcoin Cash Token;3x-long-bitcoin-cash-token;BCHBULL
5468;Isiklar Coin;isiklar-coin;ISIKC
5469;AMATEN;amaten;AMA
5471;Ghost;ghost;GHOST
5473;CRDT;crdt;CRDT
5474;Ixinium;ixinium;XXA
5475;GHOSTPRISM;ghostprism;GHOST
5477;ECOChain;ecochain;ECOC
5478;ECOSC;ecosc;ECU
5479;UCA Coin;uca-coin;UCA
5480;Bali Coin;bali-coin;BALI
5481;BASIC;basic;BASIC
5482;Counos X;counos-x;CCXX
5486;Jack Token;jack-token;JACK
5487;EarnBet;earnbet;BET
5488;JUST;just;JST
5489;Sudan Gold Coin;sudan-gold-coin;SGC
5490;Lux Bio Cell;lux-bio-cell;LBXC
5494;eToro New Zealand Dollar;etoro-new-zealand-dollar;NZDX
5507;eToro Euro;etoro-euro;EURX
5508;Algory Project;algory-project;ALG
5509;AAX Token;aax-token;AAB
5512;BLOCKIDCOIN;blockidcoin;BID
5513;Crypto Holding Frank Token;crypto-holding-frank-token;CHFT
5514;The Transfer Token;the-transfer-token;TTT
5516;LOA Protocol;loa-protocol;LOA
5518;Torex;torex;TOR
5520;Martkist;martkist;MARTK
5521;EzyStayz;ezystayz;EZY
5522;SENSO;senso;SENSO
5523;Aragon Court;aragon-court;ANJ
5524;TNC Coin;tnc-coin;TNC
5529;ASYAGRO;asyagro;ASY
5530;REBIT;rebit;KEYT
5533;SKINCHAIN;skinchain;SKC
5534;Inverse Bitcoin Volatility Token;inverse-bitcoin-volatility-token;IBVOL
5535;Bankcoin Reserve;bankcoin-reserve;BCR
5536;AtromG8;atromg8;AG8
5538;Buzzshow;buzzshow;GLDY
5539;VeraOne;veraone;VRO
5541;Xaya;xaya;CHI
5542;1x Long Bitcoin Implied Volatility Token;1x-long-bitcoin-implied-volatility-token;BVOL
5544;Aluna.Social;aluna-social;ALN
5545;NFX Coin;nfx-coin;NFXC
5548;Massnet;massnet;MASS
5550;BeeEx;beeex;BEE
5551;The global index chain;the-global-index-chain;TGIC
5552;Hathor;hathor;HTR
5554;Vanywhere;vanywhere;VANY
5555;Universal Protocol Token;universal-protocol-token;UPT
5556;Resfinex Token;resfinex-token;RES
5560;Idea Chain Coin;idea-chain-coin;ICH
5563;CryptoBharatCoin;cryptobharatcoin;CBC
5564;ARMTOKEN;armtoken;TARM
5566;Keep Network;keep-network;KEEP
5567;Celo;celo;CELO
5572;HOMIHELP;homihelp;HOMI
5577;Litecoin SV;litecoin-sv;LSV
5578;LEVELG;levelg;LEVELG
5580;IDK;idk;IDK
5583;Hacken Token;hackenai;HAI
5587;2key.network;2key-network;2KEY
5589;DXdao;dxdao;DXD
5590;GeoDB;geodb;GEO
5591;Pyrk;pyrk;PYRK
5594;ZCore Token;zcore-token;ZCRT
5595;MultiCoinCasino;multicoincasino;MCC
5599;XTRM COIN;xtrm-coin;XTRM
5600;Attila;attila;ATT
5601;xDai;xdai;STAKE
5604;Secret;secret;SCRT
5607;Simple Software Solutions;simple-software-solutions;SSS
5608;BTCUP;btcup;BTCUP
5609;BTCDOWN;btcdown;BTCDOWN
5610;ZIMBOCASH;zimbocash;ZASH
5612;SOMESING;somesing;SSX
5614;Zelwin;zelwin;ZLW
5616;MATH;math;MATH
5617;UMA;uma;UMA
5618;Dawn Protocol;dawn-protocol;DAWN
5619;VEHICLE DATA ARTIFICIAL INTELLIGENCE PLATFORM;vehicle-data-artificial-intelligence-platform;VAIP
5620;8X8 PROTOCOL;8x8-protocol;EXE
5622;Darma Cash;darma-cash;DMCH
5623;Skillchain;skillchain;SKI
5625;LUKSO;lukso;LYXe
5626;King DAG;king-dag;KDAG
5628;VARC;varc;VARC
5629;NDN Link;ndn-link;NDN
5630;WaykiChain Governance Coin;waykichain-governance-coin;WGRT
5631;Orion Protocol;orion-protocol;ORN
5632;Arweave;arweave;AR
5633;UCROWDME;ucrowdme;UCM
5634;Fuse Network;fuse-network;FUSE
5636;Compound Ether;compound-ether;CETH
5641;BackPacker Coin;backpacker-coin;BPC
5644;Blue Baikal;blue-baikal;BBC
5646;MERCI;merci;MERCI
5647;Kadena;kadena;KDA
5648;BlockNoteX;blocknotex;BNOX
5651;CryptoBet;cryptobet;CBET
5656;1x Short Bitcoin Token;1x-short-bitcoin-token;HEDGE
5658;1X Short Ethereum Token;1x-short-ethereum-token;ETHHEDGE
5659;Xank;xank;XANK
5660;UniPower;unipower;POWER
5661;Fanaticos Cash;fanaticos-cash;FCH
5662;Sylo;sylo;SYLO
5663;ZelaaPayAE;zelaapayae;ZPAE
5665;Helium;helium;HNT
5666;Codeo Token;codeo-token;CODEO
5667;Bitgesell;bitgesell;BGL
5668;0xMonero;0xmonero;0xMR
5669;Electronero Pulse;electronero-pulse;ETNXP
5673;EYES Protocol;eyes-protocol;EYES
5674;PhoenixDAO;phoenixdao;PHNX
5677;IZE;ize;IZE
5685;Barkis Network;barkis-network;BKS
5686;Vectorium;vectorium;VECT
5690;Render Token;render-token;RNDR
5691;SKALE Network;skale-network;SKL
5692;Compound;compound;COMP
5694;UniDollar;unidollar;UNIUSD
5695;Quish Coin;quish-coin;QTV
5697;DigiDinar Token;digidinar-token;DDRT
5698;GM Holding;gm-holding;GM
5702;MONNOS;monnos;MNS
5703;Neuromorphic.io;neuromorphic-io;NMP
5704;DFOhub;dfohub;BUIDL
5705;AurusGOLD;aurusgold;AWG
5709;Chi Gastoken;chi-gastoken;CHI
5711;Golden Ratio Token;golden-ratio-token;GRT
5712;FinNexus;finnexus;FNX
5713;Ravencoin Classic;ravencoin-classic;RVC
5716;Gas Token Two;gas-token-two;GST2
5717;ACE;ace-entertainment;ACE
5719;CACHE Gold;cache-gold;CGT
5721;SorachanCoin;sorachancoin;SORA
5722;HOMT;homt;HOMT
5725;Bitsonic;bitsonic;BSC
5728;Balancer;balancer;BAL
5729;ChainZ Arena;chainz-arena;SOUL
5730;ROS Coin;ros-coin;ROS
5732;BITCOINHEDGE;bitcoinhedge;BTCHG
5733;IOOX System;ioox-system;IOOX
5736;Amun Bitcoin 3x Daily Long;amun-bitcoin-3x-daily-long;BTC3L
5737;Amun Bitcoin 3x Daily Short;amun-bitcoin-3x-daily-short;BTC3S
5738;Amun Ether 3x Daily Short;amun-ether-3x-daily-short;ETH3S
5739;Amun Ether 3x Daily Long;amun-ether-3x-daily-long;ETH3L
5741;DMM: Governance;dmm-governance;DMG
5742;Compound Basic Attention Token;compound-basic-attention-token;CBAT
5743;Compound 0x;compound-0x;CZRX
5744;Compound Wrapped BTC;compound-wrapped-btc;CWBTC
5745;Compound USDT;compound-usdt;CUSDT
5746;Compound Augur;compound-augur;CREP
5747;mStable USD;mstable-usd;MUSD
5748;mStable Governance Token: Meta (MTA);meta;MTA
5749;Aave TUSD;aave-tusd;ATUSD
5750;Aave KNC;aave-knc;AKNC
5751;Aave LINK;aave-link;ALINK
5752;Aave SNX;aave-snx;ASNX
5753;Aave MKR;aave-mkr;AMKR
5754;Aave BAT;aave-bat;ABAT
5755;Aave BUSD;aave-busd;ABUSD
5763;Aave DAI;aave-dai;ADAI
5764;sBTC;sbtc;SBTC
5765;sETH;seth;SETH
5769;sADA;sada;SADA
5775;Oikos;oikos;OKS
5776;tBTC;tbtc;TBTC
5777;renBTC;renbtc;RENBTC
5778;ETHPlus;ethplus;ETHP
5779;Ystar;ystar;YSR
5781;CashBackPro;cashbackpro;CBP
5782;Bestay;bestay;BSY
5785;STPAY;stpay;STP
5786;LYFE;lyfe;LYFE
5789;SaveToken;savetoken;SAVE
5792;Bananatok;bananatok;BNA
5793;Kublaicoin;kublaicoin;KUB
5794;pNetwork;pnetwork;PNT
5796;Doctors Coin;doctors-coin;DRS
5797;HEIDI;heidi;HDI
5798;Darwinia Network;darwinia-network;RING
5800;Treecle;treecle;TRCL
5801;Nokencoin;nokencoin;NOKN
5802;Sora;sora;XOR
5803;BitCherry;bitcherry;BCHC
5804;DeFiChain;defichain;DFI
5805;Avalanche;avalanche;AVAX
5806;Imsmart;imsmart;IMT
5807;Release Project;release-project;REL
5808;DeCash;decash;DESH
5809;Cap;cap;CAP
5810;bZx Protocol;bzx-protocol;BZRX
5811;ENTONE;entone;ENTONE
5814;Rivermount;rivermount;RM
5815;BitcoinPoS;bitcoinpos;BPS
5816;Rewardiqa;rewardiqa;REW
5818;Ormeus Cash;ormeus-cash;OMC
5820;Gstcoin;gstcoin;GST
5821;Aleph.im;aleph-im;ALEPH
5824;Small Love Potion;small-love-potion;SLP
5826;EtherBone;etherbone;ETHBN
5827;AntiscamToken;antiscamtoken;AST
5828;VN Token;vn-token;VN
5829;TrustSwap;trustswap;SWAP
5830;NXM;nxm;NXM
5831;Pizza;pizza;PIZZA
5833;ASKO;askobar-network;ASKO
5834;Add.xyz;add-xyz;ADD
5835;Decentr;decentr;DEC
5836;Idena;idena;IDNA
5837;DoDreamChain;dodreamchain;DRM
5839;AnimalGo;animalgo;GOM2
5840;Insight Protocol;insight-protocol;INX
5841;NEST Protocol;nest-protocol;NEST
5842;PUML Better Health;puml-better-health;PUML
5843;STONK;stonk;STONK
5844;Cipher Core Token;cipher-core-token;CIPHC
5847;Defis;defis;XGM
5849;NoleCoin;nolecoin;NOLE
5850;Bitpayer Token;bitpayer-token;BPT
5853;LivenPay;livenpay;LVN
5855;BELIEVER;believer;BLVR
5856;Bankroll Vault;bankroll-vault;VLT
5857;FLAMA;flama;FMA
5858;QANplatform;qanplatform;QARK
5862;sDEFI;sdefi;SDEFI
5863;sXAG;sxag;SXAG
5864;yearn.finance;yearn-finance;YFI
5865;FIO Protocol;fio-protocol;FIO
5866;DEXTools;dextools;DEXT
5868;STATERA;statera;STA
5871;Falcon Project;falcon-project;FNT
5873;NextDAO;nextdao;NAX
5876;Datamine FLUX;flux;FLUX
5877;Rarible;rarible;RARI
5879;bZx Vesting Token;vbzrx;VBZRX
5880;Props Token;props;PROPS
5881;Balloon-X;balloon-x;BLX
5882;Stafi;stafi;FIS
5884;Decurian;decurian;ECU
5885;EcoDollar;ecodollar;ECOS
5886;Rowan Token;rowan-token;RWN
5888;NEOBITCOIN;neobitcoin;NBTC
5889;snglsDAO;snglsdao;SGT
5890;Unit Protocol;unit-protocol;COL
5892;Anyswap;anyswap;ANY
5893;Frontier;frontier;FRONT
5894;DoYourTip;doyourtip;DYT
5898;Index Chain;index-chain;IDX
5899;Casper;casper;CSPR
5900;DigiDinar;digidinar;DDR
5901;Union Fair Coin;union-fair-coin;UFC
5902;DragonVein;dragonvein;DVC
5903;Bitcoin True;bitcoin-true;BTCT
5904;BLOCKCLOUT;blockclout;CLOUT
5906;NerveNetwork;nervenetwork;NVT
5907;Crypto Cricket Club;crypto-cricket-club;3Cs
5908;dKargo;dkargo;DKA
5910;Fesschain;fesschain;FESS
5912;4ART Coin;4artechnologies;4ART
5914;intexcoin;intexcoin;INTX
5915;Bone;bone;BONE
5918;ModiHost;modihost;AIM
5919;Meter Governance;meter-governance;MTRG
5920;AICON;aicon;AICO
5921;Cybercoin;cybercoin;CBR
5922;Swingby;swingby;SWINGBY
5924;Pantos;pantos;PAN
5925;Pkoin;pocketnet;PKOIN
5926;CoinZoom;coinzoom;ZOOM
5931;Darwinia Commitment Token;darwinia-commitment-token;KTON
5933;Fireball;fireball;FIRE
5934;Hey Bitcoin;hey-bitcoin;HYBN
5935;Karma DAO;karma-dao;KARMA
5936;Robonomics Web Services;robonomics-web-services;RWS
5939;Wrapped NXM;wrapped-nxm;WNXM
5942;DEMOS;demos;DOS
5945;Temtum;temtum;TEM
5947;TokenPocket;tokenpocket;TPT
5948;Unicrypt;unicrypt;UNC
5949;Ulgen Hash Power;ulgen-hash-power;UHP
5952;DMScript;dmscript;DMST
5955;FME;fme;FME
5956;MCDEX;mcdex;MCB
5957;DFI.Money;yearn-finance-ii;YFII
5958;MOTIV Protocol;motiv-protocol;MOV
5960;PayFrequent USD;payfrequent-usd-2;PUSD
5963;Centric Cash;centric-cash;CNS
5964;Trust Wallet Token;trust-wallet-token;TWT
5965;PowerBalt;powerbalt;PWRB
5966;Student Coin;student-coin;STC
5967;Trendering;trendering;TRND
5969;KIWI TOKEN;kiwi-token;KIWI
5971;Tendies;tendies;TEND
5972;TrustDAO;trustdao;TRUST
5973;Vision Network;vision-network;VSN
5985;Limestone Network;limestone-network;LIMEX
5986;Liquidity Dividends Protocol;liquidity-dividends-protocol;LID
5987;SIMBA Storage Token;simba-storage-token;SST
5989;BNS Token;bns-token;BNS
5990;Dev Protocol;dev-protocol;DEV
5993;Lung Protocol;lung-protocol;L2P
5994;SHIBA INU;shiba-inu;SHIB
5995;Kids Cash;kids-cash;KASH
5996;Marblecoin;marblecoin;MBC
5997;Libertas Token;libertas-token;LIBERTAS
5998;Antiample;antiample;XAMP
5999;XT.com Token;xtcom-token;XT
6002;FOCV;focv;FOCV
6004;Bit World Token;bw-token;BWB
6005;Crypto Village Accelerator;crypto-village-accelerator;CVA
6013;SXC Token;sxc;SXC
6017;AOS;aos;AOS
6018;Global China Cash;global-china-cash;CNC
6022;PolypuX;polypux;PUX
6025;DigiMax DGMT;digimax-dgmt;DGMT
6026;All.me;all-me;ME
6027;TOPBTC Token;topb;TOPB
6028;MDUKEY;mdu;MDU
6029;CoinBene Future Token;coinbene-future-token;CFT
6031;KVI;kvi;KVI
6032;Nilu;nilu;NILU
6033;Healing Plus;healing-plus;HP
6036;Culture Ticket Chain;culture-ticket-chain;CTC
6037;3X Long Chainlink Token;3x-long-chainlink-token;LINKBULL
6039;Connectome;connectome;CNTM
6040;3X Short Cardano Token;3x-short-cardano-token;ADABEAR
6051;888tron;888tron;888
6053;Mineral;mineral;MNR
6062;HUPAYX;hupayx;HPX
6069;Assemble Protocol;assemble-protocol;ASM
6070;EIDOS;eidos;EIDOS
6074;3X Long Algorand Token;3x-long-algorand-token;ALGOBULL
6075;GIVLY Coin;givly-coin;GIV
6077;3X Long Altcoin Index Token;3x-long-altcoin-index-token;ALTBULL
6079;3X Long Cardano Token;3x-long-cardano-token;ADABULL
6080;3X Long Cosmos Token;3x-long-cosmos-token;ATOMBULL
6081;3X Long Dogecoin Token;3x-long-dogecoin-token;DOGEBULL
6082;3X Long Dragon Index Token;3x-long-dragon-index-token;DRGNBULL
6083;3X Long Ethereum Classic Token;3x-long-ethereum-classic-token;ETCBULL
6084;3X Long Huobi Token Token;3x-long-huobi-token-token;HTBULL
6085;3X Long Matic Token;3x-long-matic-token;MATICBULL
6086;3X Long Midcap Index Token;3x-long-midcap-index-token;MIDBULL
6087;3X Long OKB Token;3x-long-okb-token;OKBBULL
6088;3X Long Shitcoin Index Token;3x-long-shitcoin-index-token;BULLSHIT
6090;3X Long TomoChain Token;3x-long-tomochain-token;TOMOBULL
6091;3X Short Algorand Token;3x-short-algorand-token;ALGOBEAR
6094;3X Short Chainlink Token;3x-short-chainlink-token;LINKBEAR
6095;Galaxy Wallet;galaxy-wallet;GC
6096;3X Short Cosmos Token;3x-short-cosmos-token;ATOMBEAR
6099;3X Short Ethereum Classic Token;3x-short-ethereum-classic-token;ETCBEAR
6104;Derivex;derivex;DVX
6105;HAPY Coin;hapy-coin;HAPY
6107;Eight Hours;eight-hours;EHRT
6110;KYSC Token;kysc-token;KYSC
6111;Ecoin;ecoin-2;ECOIN
6113;BlackPearl Token;blackpearl-chain;BPLC
6116;megaBONK;bonk;MBONK
6118;BitoPro Exchange Token;bitopro-exchange-token;BITO
6119;Foundry;foundry;FRY
6120;Anchor Neural World;anchor-neural-world;ANW
6126;BTC Network Demand Set II;btc-network-demand-set-ii;BYTE
6129;ETH 20 Day MA Crossover Set;eth-20-day-ma-crossover-set;ETH20SMACO
6130;ETH 20 Day MA Crossover Yield Set;eth-20-day-ma-crossover-yield-set;ETHMACOAPY
6131;ZYX;zyx;ZYX
6138;DIA;dia;DIA
6139;ETH/BTC RSI Ratio Trading Set;eth-btc-rsi-ratio-trading-set;ETHBTCRSI
6140;ETH/LINK Price Action Candlestick Set;eth-link-price-action-candlestick-set;LINKETHPA
6141;ETH Price Action Candlestick Set;eth-price-action-candlestick-set;ETHPA
6143;ETH RSI 60/40 Crossover Set;eth-rsi-60-40-crossover-set;ETHRSI6040
6144;ETH RSI 60/40 Yield Set;eth-rsi-60-40-yield-set;ETHRSIAPY
6145;yffi finance;yffi-finance;YFFI
6155;Intelligent Ratio Set;intelligent-ratio-set;INTRATIO
6156;Donut;donut;DONUT
6158;LINK/ETH RSI Ratio Trading Set;link-eth-rsi-ratio-trading-set;LINKETHRSI
6159;LINK Profit Taker Set;link-profit-taker-set;LINKPT
6169;JUIICE;juiice;JUI
6176;Modern Investment Coin;modern-investment-coin;MODIC
6179;SeChain;sechain;SNN
6180;SUKU;suku;SUKU
6187;Serum;serum;SRM
6188;iETH;ieth;IETH
6190;sLINK;slink;sLINK
6191;sXAU;sxau;SXAU
6192;sXTZ;sxtz;SXTZ
6193;Cream Finance;cream-finance;CREAM
6194;Geeq;geeq;GEEQ
6195;Unitrade;unitrade;TRADE
6200;iBTC (Synthetix);ibtc-synthetix;IBTC
6204;sBNB;sbnb;SBNB
6209;Spheroid Universe;spheroid-universe;SPH
6210;The Sandbox;the-sandbox;SAND
6211;Dionpay;dionpay;DION
6213;Global AEX Token;global-aex-token;GAT
6214;Black Diamond Rating;black-diamond-rating;HZT
6216;AXEL;axel;AXEL
6217;TokenBacon;tokenbacon;BAK
6218;Arcona;arcona;ARCONA
6219;Dice;dice;DICE
6224;Bityuan;bityuan;BTY
6225;Blockchain Exchange Alliance;blockchain-exchange-alliance;BXA
6230;Diamond Voucher;diamond-voucher;DVS
6236;Offshift;offshift;XFT
6237;MDsquare;mdsquare;TMED
6238;3X Long Tether Gold Token;3x-long-tether-gold-token;XAUTBULL
6240;3X Short Tether Gold Token;3x-short-tether-gold-token;XAUTBEAR
6242;BlipCoin;blipcoin;BPCN
6243;DeFiPie;defipie;PIE
6245;SocialGood;socialgood;SG
6246;YAS;yas;YAS
6247;Yield Farming Token;yield-farming-token;YFT
6248;Coalculus;coalculus;COAL
6249;Ziktalk;ziktalk;ZIK
6253;PHILLIPS PAY COIN;philips-pay-coin;PPC
6256;SHENG;sheng;SHENG
6257;Berry;berry;BERRY
6258;HL Chain;hl-chain;HL
6261;hybrix;hybrix;HY
6262;Jubi Token;jubi-token;JT
6264;Dark Energy Crystals;dark-energy-crystals;DEC
6265;Play Royal;play-royal;PLAY
6266;SCC DIGforIT;scc-digforit;SCC
6283;Blocery;blocery;BLY
6297;Proof Of Liquidity;proof-of-liquidity;POL
6323;LinkCoin Token;linkcoin-token;LKN
6326;X-Block;x-block;IX
6330;TUNE TOKEN;tune-token;TUNE
6369;Maxonrow;maxonrow;MXW
6370;Terra SDT;terra-sdt;SDT
6375;ASTA;asta;ASTA
6376;AVCCOIN;avccoin;AVC
6388;BPOP;bpop;BPOP
6391;BSYS;bsys;BSYS
6392;BTS Coin;bts-coin;BTSC
6393;Bytus;bytus;BYTS
6395;Cherry Token;cherry-token;YT
6397;Coinzo Token;coinzo-token;CNZ
6404;AGA Token;aga;AGA
6405;MiniSwap;miniswap;MINI
6406;sBTC;softbtc;sBTC
6407;YF Link;yflink;YFL
6409;Ethverse;ethverse;ETHV
6410;Feellike;feellike;FLL
6412;CSPC;cspc;CSPC
6414;DTOP Token;data-trade-on-demand-platform;DTOP
6416;Dcoin Token;dcoin-token;DT
6420;Distributed Energy Coin;distributed-energy-coin;DEC
6422;Dogz;dogz;DOGZ
6423;Dragonbit;dragonbit;DRGB
6425;EasySwap;easyswap;ESWA
6426;DSYS;dsys;DSYS
6427;EA Token;ea-token;EA
6430;Electric Vehicle Zone;electric-vehicle-zone;EVZ
6432;ECOMI;ecomi;OMI
6435;Eska;eska;ESK
6436;Empow;empow;EM
6437;ethArt;ethart;ARTE
6442;FANBI TOKEN;fanbi-token;FBT
6444;FANZY;fanzy;FX1
6446;Fashion Coin;fashion-coin;FSHN
6447;Fisco Coin;fisco;FSCC
6448;Force For Fast;force-for-fast;FFF
6450;Gbrick;gbrick;GBX
6457;GLOBALTRUSTFUND TOKEN;globaltrustfund-token;GTF
6464;Heart Number;heartnumber;HTN
6468;PeerEx;peerex;PERX
6470;Hiblocks;hiblocks;HIBS
6473;IDCM Token;idcm-token;IT
6475;Infinite Ricks;infinite-ricks;RICK
6477;FXPay;fxpay;FXP
6478;Galaxy Pool Coin;galaxy-pool-coin;GPO
6482;Jur;jur;JUR
6483;JUST NETWORK;just-network;JUS
6487;Kevacoin;kevacoin;KVA
6489;Khipu Token;khipu-token;KIP
6490;ITAM Games;itam-games;ITAM
6493;KStarCoin;kstarcoin;KSC
6495;LoveHearts;lovehearts;LVH
6496;Portal;portal;PORTAL
6498;Metacoin;metacoin;MTC
6500;ThreeFold;threefold;TFT
6501;TRONbetDice;tronbetdice;DICE
6502;CBDAO;cbdao;BREE
6503;RMPL;rmpl;RMPL
6506;Halving Token;halving-coin;HALV
6507;Kulupu;kulupu;KLP
6508;TronEuropeRewardCoin;troneuroperewardcoin;TERC
6511;Strong;strong;STRONG
6519;Aludra Network;aludra-network;ALD
6520;HOPR;hopr;HOPR
6521;Machi X;machix;MCX
6524;Ndau;ndau;NDAU
6525;UniversalEnergyChain;universalenergychain;UENC
6526;MangoChain;mangochain;MGP
6527;Ludos Protocol;ludos;LUD
6528;Ripple Alpha;ripple-alpha;XLA
6529;NanTrade;nantrade;NAN
6531;ROONEX;roonex;RNX
6532;Mandi Token;mandi-token;MANDI
6535;NEAR Protocol;near-protocol;NEAR
6536;MANTRA DAO;mantra-dao;OM
6537;RioDeFi;rio-defi;RFUEL
6538;Curve DAO Token;curve-dao-token;CRV
6539;YAM v1;yamv1;YAM
6540;Showcase;showcase;SHO
6541;Relevant;relevant;REL
6542;happy birthday coin;happy-birthday-coin;HBDC
6543;Barter;barter;BRTR
6548;Web Coin Pay;web-coin-pay;WEC
6551;Frens Community;frens-community;FRENS
6552;Waifu Token;waifu-token;WAIF
6554;GamerCoin;gamercoin;GHX
6556;MONEY PARTY;money-party;PARTY
6558;Xrpalike Gene;xrpalike-gene;XAG
6559;ORBYT Token;orbyt-token;ORBYT
6562;VIG;vig;VIG
6564;ZenSports;zensports;SPORTS
6565;TideBit Token;tidebit-token;TBT
6566;Meridian Network;meridian-network;LOCK
6572;Equus Mining Token;equus-mining-token;EQMT
6575;Tacos;tacos;TACO
6583;Multiplier;multiplier;MXX
6584;WingShop;wingshop;WING
6586;Bintex Futures;bintex-futures;BNTX
6588;Etherisc DIP Token;etherisc;DIP
6592;BarterTrade;bartertrade;BART
6593;Bitgear;bitgear;GEAR
6594;MYX Network;myx-network;MYX
6597;Meme;degenerator-meme;MEME
6598;Aureus Nummus Gold;aureus-nummus-gold;ANG
6600;Bitalgo;bitalgo;ALG
6602;XFUEL;xfuel;XFUEL
6604;UCX FOUNDATION;ucx-foundation;UCX
6607;MixTrust;mixtrust;MXT
6608;Community Token;community-token;COM
6609;Decentrahub Coin;decentrahub-coin;DCNTR
6610;Defis Network;defis-network;DFS
6611;DuckDaoDime;duckdaodime;DDIM
6612;Fera;fera;FERA
6615;Love Coin;love-coin;LOVE
6617;Ethereum Vault;ethereum-vault;ETHV
6621;Keysians Network;keysians-network;KEN
6622;Hakka.Finance;hakka-finance;HAKKA
6623;DOGEFI;dogefi;DOGEFI
6624;Golden Ratio Coin;golden-ratio-coin;GOLDR
6625;Innovation Blockchain Payment;innovation-blockchain-payment;IBP
6626;SPACE-iZ;space-iz;SPIZ
6627;Meter Stable;meter-stable;MTR
6628;Meter Governance mapped by Meter.io;meter-governance-mapped-by-meter-io;eMTRG
6632;AlphaLink;alphalink;ANK
6633;Porkchop;porkchop;CHOP
6636;Polkadot;polkadot-new;DOT
6638;UniLayer;unilayer;LAYER
6641;AhaToken;ahatoken;AHT
6645;COIL;coil;COIL
6649;Cat Token;cat-token;CAT
6650;NFT;nft;NFT
6651;USDX [Kava];usdx-kava;USDX
6653;FolgoryUSD;folgoryusd;USDF
6654;Crypto Price Index;crypto-price-index;CPI
6655;Krosscoin;krosscoin;KSS
6657;YAMv2;yam-v2;YAMV2
6662;DeFinition;definition;DZI
6664;GRAP;grap;GRAP
6665;LGCY Network;lgcy-network;LGCY
6667;Xiotri;xiotri;XIOT
6668;PROXI;proxi;CREDIT
6669;PowerPool;powerpool;CVP
6670;Axis DeFi;axis-defi;AXIS
6672;DeFi Omega;defi-omega;DFIO
6674;Fyooz;fyooz;FYZ
6675;MIKS COIN;miks-coin;MIKS
6679;WHALE;whale;WHALE
6680;Digex;digex;DIGEX
6682;Pollux Coin;pollux-coin;POX
6684;Dextoken;dextoken;DEXG
6685;Newtonium;newtonium;NEWTON
6686;yVault LP-yCurve;yvault-lp-ycurve;yVault LP-yCurve(YYCRV)
6689;DegenVC;degenvc;DGVC
6692;MORK;mork;MORK
6693;OC Protocol;oc-protocol;OCP
6694;Open Predict Token;open-predict-token;OPT
6696;The Hash Speed;the-hash-speed;THS
6700;Libera;libera;LIB
6701;Burency;burency;BUY
6703;CAT.trade Protocol;cat-trade-protocol;CATX
6704;JBOX;jboxcoin;JBX
6705;Lien;lien;LIEN
6708;YFIEXCHANGE.FINANCE;yfiexchange-finance;YFIE
6709;Vidya;vidya;VIDYA
6711;Mazzuma;mazzuma;MAZ
6714;Libfx;libfx;LIBFX
6715;Sperax;sperax;SPA
6718;Growth DeFi;growthdefi;GRO
6719;The Graph;the-graph;GRT
6722;Dextrust;dextrust;DETS
6723;Blaze Network;blaze-network;BLZN
6724;Klever;klever;KLV
6726;YUSRA;yusra;YUSRA
6727;Reserve;reserve;RSV
6731;Tokamak Network;tokamak-network;TON
6732;DEONEX COIN;deonex-coin;DON
6734;Vision;vision;VSN
6735;Nexalt;nexalt;XLT
6737;Port of DeFi Network;port-of-defi-network;PDF
6738;Quantbook;quantbook;QTBK
6742;DxSale Network;dxsale-network;SALE
6743;Falconswap;fsw-token;FSW
6744;Chain Games;chain-games;CHAIN
6745;CEDARS;cedars;CEDS
6747;Crust Network;crustnetwork;CRU
6748;Centrifuge;centrifuge;CFG
6754;Polkaswap;polkaswap;PSWAP
6758;SushiSwap;sushiswap;SUSHI
6760;Easticoin;easticoin;ESTI
6761;ReFork;refork;EFK
6764;NTON;nton;NTON
6765;ESR Coin;esr-coin;ESRC
6766;Satopay Network;satopay-network;STOP
6767;COVIR.IO;covir-io;CVR
6769;Money Plant Token;money-plant-token;MPT
6771;DataHighway;datahighway;DHX
6773;FUTUREXCRYPTO;futurexcrypto;FXC
6775;Dipper Network;dipper-network;DIP
6783;Axie Infinity;axie-infinity;AXS
6789;Blockchain Cuties Universe Governance;blockchain-cuties-universe;BCUG
6796;DeFi of Thrones;deli-of-thrones;DOTX
6799;Swapfolio;swapfolio;SWFL
6801;TriumphX;triumphx;TRIX
6803;ATTN;attn;ATTN
6804;MiraQle;miraqle;MQL
6807;YFISCURITY;yfiscurity;YFIS
6809;GolderGames;goldergames;GLDR
6811;Fee Active Collateral Token;fee-active-collateral-token;FACT
6812;YFIVE FINANCE;yfive-finance;YFIVE
6814;AmazonasCoin;amazonascoin;AMZ
6818;Popcorn;popcorn;CORN
6821;Bast;bast;BAST
6822;DistX;distx;DISTX
6823;Semitoken;semitoken;SEMI
6824;Epanus;epanus;EPS
6825;Social Finance;social-finance;SOFI
6829;Pearl;pearl;PEARL
6833;Litentry;litentry;LIT
6839;KIMCHI.finance;kimchi-finance;KIMCHI
6841;Phala Network;phala-network;PHA
6843;Radicle;radicle;RAD
6848;Walnut.finance;walnut-finance;WTF
6850;DeFiat;defiat;DFT
6851;GrafSound;grafsound;GSMT
